frame_name,person_id,left_knee_angle,right_knee_angle,left_hip_angle,right_hip_angle,trunk_lean_angle,knee_angle_asymmetry,hip_angle_asymmetry,mean_pose_confidence,low_confidence_flag
frame_000000.jpg,0,108.00062513345544,131.08223981948709,164.77142990905517,154.82478197164133,0.5810588446723265,23.081614686031642,9.946647937413843,0.8437959131072549,False
frame_000001.jpg,0,128.8508437280884,121.44791542726696,169.11827324875077,150.18086651186084,0.1262817042941137,7.402928300821429,18.937406736889926,0.7865550570628222,False
frame_000002.jpg,0,140.59940437979532,113.96767617505579,172.52144722122776,148.74957886750136,0.33537383977686513,26.63172820473953,23.771868353726404,0.771534279865377,False
frame_000003.jpg,0,159.94424938769828,112.30617009212567,178.7510190475672,148.36954816880188,0.6307362865709459,47.63807929557261,30.381470878765327,0.8125419423860663,False
frame_000004.jpg,0,170.65364357044194,105.605940717823,175.6187176277112,143.37939676568956,0.7449560108127832,65.04770285261894,32.23932086202163,0.8231636145535637,False
frame_000005.jpg,0,170.68833900677987,118.38517599708149,172.58925249374687,151.9979519085832,0.5625613130887499,52.30316300969838,20.59130058516368,0.8228488950168386,False
frame_000006.jpg,0,165.57319436273116,137.40833151857373,171.4304456051048,159.78645132251106,0.13719568509334204,28.164862844157426,11.643994282593752,0.8323023704921498,False
frame_000007.jpg,0,153.8432159057526,154.01852656857756,172.65370789408206,166.43289214195087,0.6512095224913153,0.17531066282495544,6.2208157521311875,0.8315614041160134,False
frame_000008.jpg,0,135.42911674188957,161.58513551006544,175.62191587649477,170.39716321184082,1.4180441298821513,26.15601876817587,5.224752664653948,0.839530208531548,False
frame_000009.jpg,0,109.18878201003136,165.17339336148575,178.58395940818926,173.79649078166864,2.55597637199249,55.98461135145439,4.787468626520621,0.836990517728469,False
frame_000010.jpg,0,87.72370490894835,161.32656335707213,172.2947671519141,174.26753132322753,3.220479558992845,73.60285844812378,1.972764171313429,0.8376054132685942,False
frame_000011.jpg,0,70.5219999825439,157.14974550140528,166.60725470007193,175.4285481211124,3.9113371035563054,86.62774551886137,8.82129342104048,0.8787268154761371,False
frame_000012.jpg,0,59.70936341204029,154.06254481308235,161.44850512667622,177.17047306614484,4.2619453615207945,94.35318140104206,15.721967939468612,0.8348365601371316,False
frame_000013.jpg,0,57.008437210412566,155.14523962118156,156.35401995642582,179.33251742513977,3.480737650159607,98.136802410769,22.978497468713954,0.8430068790912628,False
frame_000014.jpg,0,58.877888214112176,158.11820503974934,153.49749609793722,178.33926753649035,2.1376747552536917,99.24031682563717,24.84177143855314,0.8346926955615773,False
frame_000015.jpg,0,74.99213225419433,165.1465745034135,154.29655996284876,174.98014265063625,0.8994084697505934,90.15444224921916,20.683582687787492,0.8366366151501151,False
frame_000016.jpg,0,99.7878446137905,169.302754301648,156.7496602255344,173.55063791069045,0.47320423130508926,69.51490968785751,16.800977685156056,0.8300467063398922,False
frame_000017.jpg,0,124.52642477948345,169.98822633073505,160.4732852495638,173.0606685319675,1.6609320808249226,45.4618015512516,12.58738328240372,0.8481516452396617,False
frame_000018.jpg,0,138.4618491932776,159.9801753912214,164.32467682218902,175.35084975211194,2.0789396389997994,21.518326197943793,11.026172929922922,0.8929313035572276,False
frame_000019.jpg,0,152.91094341143554,148.45842289876452,167.61904103600068,177.65289367952286,2.023422290147389,4.452520512671015,10.03385264352218,0.8661045958014095,False
frame_000020.jpg,0,160.92729644225435,132.2801545577116,169.76010841557311,179.3598820706259,1.5634866158087535,28.647141884542748,9.599773655052786,0.8663442240041845,False
frame_000021.jpg,0,150.05218135298432,134.10698840583296,168.69361338796077,177.94997150132056,0.9405715134788409,15.945192947151355,9.256358113359795,0.8853506761438706,False
frame_000022.jpg,0,132.17628795243215,137.91085347957699,168.54103466545448,176.82473729485827,0.5910275986117672,5.734565527144838,8.283702629403791,0.88320831340902,False
frame_000023.jpg,0,134.5351464377875,124.94284469735744,168.83152506327335,171.1602003163449,0.5201582808408257,9.592301740430045,2.328675253071566,0.8874382446793949,False
frame_000024.jpg,0,133.92336670821746,118.7937887859339,170.86326030436504,163.6600614350781,1.1816004020272348,15.12957792228356,7.20319886928695,0.8311347786118003,False
frame_000025.jpg,0,134.8360195869897,114.66358393946464,173.43703885072966,156.0674155249004,2.0113172858359345,20.17243564752505,17.369623325829252,0.7854885914746452,False
frame_000026.jpg,0,156.8113825638024,95.81352601780276,178.1245280896731,148.5805295286977,2.7842499385692316,60.99785654599964,29.54399856097541,0.8147149594391093,False
frame_000027.jpg,0,170.82862656471855,86.18399706268029,177.8635860999257,142.332359671356,3.24964760650506,84.64462950203826,35.53122642856971,0.7716043696683996,False
frame_000028.jpg,0,173.04218548395892,109.27075525288882,174.66352209839826,147.14155764566777,3.4406232912249792,63.7714302310701,27.521964452730487,0.8172599077224731,False
frame_000029.jpg,0,167.08572205818933,126.84503402801786,174.07784839161644,154.56770968793396,2.9965694210635525,40.24068803017147,19.510138703682486,0.8220300043330473,False
frame_000030.jpg,0,156.1929911903715,146.90513556388444,175.01385417140347,162.16724802920777,2.345202707364553,9.287855626487044,12.846606142195697,0.8344914001577041,False
frame_000031.jpg,0,140.08090234242724,157.24629957084994,178.4379417995012,165.53969384508434,1.9404630525866133,17.165397228422705,12.89824795441686,0.8430707665050731,False
frame_000032.jpg,0,117.31641659730528,162.9212770845692,175.487920479643,167.65377092604504,1.3690671333410034,45.60486048726392,7.8341495535979675,0.8690369514858022,False
frame_000033.jpg,0,93.89678519090313,162.1673240031205,166.96803285741575,168.3585245028258,0.7699186151177524,68.27053881221738,1.3904916454100373,0.852065787595861,False
frame_000034.jpg,0,78.59247826169519,159.07931612261243,160.407629072956,169.28758788989634,0.00988481231658139,80.48683786091723,8.87995881694033,0.8626452333786908,False
frame_000035.jpg,0,67.1559391968345,155.1037474149261,153.77552250984053,169.69886485217043,0.27714204957163774,87.9478082180916,15.923342342329903,0.828161944361294,False
frame_000036.jpg,0,60.857716484448304,154.3092956599784,147.4760355917181,171.63512479443978,0.34239981741335906,93.4515791755301,24.159089202721674,0.8296795417280758,False
frame_000037.jpg,0,57.35029792806011,156.50601488107068,142.66412257822685,175.46951810228825,0.01293854554130126,99.15571695301057,32.805395524061396,0.8499602377414703,False
frame_000038.jpg,0,70.40066403860138,159.62506730053255,142.0912002461861,177.71985268948694,0.9119628004908719,89.22440326193117,35.62865244330084,0.8411140406832975,False
frame_000039.jpg,0,87.39103374560501,163.0549447849759,143.35147535904588,179.7612265662245,1.7897101309821044,75.66391103937089,36.40975120717863,0.827662550351199,False
frame_000040.jpg,0,111.3174896680067,161.97235234834866,148.28957180140713,178.8806006361308,2.2389614728329783,50.654862680341964,30.59102883472366,0.8542871510281282,False
frame_000041.jpg,0,131.99065333763087,152.55702323521547,154.2799888169348,179.70287127731729,2.289063434274849,20.566369897584593,25.422882460382482,0.8930217413341298,False
frame_000042.jpg,0,147.7196999522358,138.61662316702822,160.0719447957156,176.40814226785278,1.9446199305111052,9.103076785207577,16.336197472137172,0.8774901207755593,False
frame_000043.jpg,0,157.76272867628634,123.24643535397122,164.87349256206775,174.22120905571586,0.8220158410942222,34.51629332231512,9.347716493648107,0.8577579715672661,False
frame_000044.jpg,0,149.48669695466748,123.24596989512978,165.3589755183646,171.74083070352722,0.06042859750869277,26.240727059537704,6.381855185162635,0.8856049460523269,False
frame_000045.jpg,0,124.8766312537467,127.99308296843779,163.57294702700105,170.53130073886283,0.7079715601505611,3.1164517146910953,6.9583537118617755,0.8786962453056785,False
